,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
4310,222 Bay Street,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",_YzvyyudPRtIZkWE1Jmt_g,"Breakfast & Brunch, Coffee & Tea, Event Planning & Services, Restaurants, Food, Caterers",Toronto,"{'Monday': '6:30-17:0', 'Tuesday': '6:30-17:0', 'Wednesday': '6:30-17:0', 'Thursday': '6:30-17:0', 'Friday': '6:30-17:0'}",0,43.6475927,-79.3798855,Cafe Supreme,Financial District,M5J,3,4.0,ON
4318,774 College Street,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': 'free'}",00cZ-qwff0qcsg9G5ZBoIg,"Coffee & Tea, Food",Toronto,,0,43.6549359546,-79.4205810875,Los Cafetaleros,Bickford Park,M6G 1C6,4,4.5,ON
4393,2465 Bloor Street W,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",CUPaXY7Nhei-Ke9P7pHCkg,"Food, Coffee & Tea",Toronto,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:30-14:0'}",0,43.6489897,-79.4847183,Wibke's Espresso Bar,Swansea,M6S 1P7,19,3.5,ON
4679,96 Spadina Ave,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",G5VuWVbyVgFydZ_XaT6Oqw,"Food, Coffee & Tea",Toronto,"{'Monday': '7:30-17:0', 'Tuesday': '7:30-17:0', 'Wednesday': '7:30-17:0', 'Thursday': '7:30-17:0', 'Friday': '7:30-17:0', 'Saturday': '9:0-17:0'}",0,43.6464132,-79.3958739,Carbon Café,Downtown Core,M5V 2J6,4,4.0,ON
4791,1564 Royal York Road,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",bD5sbDj_lMYnyUpbG3xm3Q,"Coffee & Tea, Food",Toronto,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-22:0'}",1,43.6962438,-79.5327659,Starbucks,Etobicoke,M9P 3C4,4,3.0,ON
4910,701 Saint Clair Avenue W,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",XNdrlPbsSa1EL-n_i020kg,"Food, Coffee & Tea",Toronto,,0,43.6813507,-79.4262009,Noir Coffee & Tea,Wychwood,M6C 1B2,39,3.5,ON
4919,604 Danforth Ave,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",PxNlfFHLRVGKqpN7-vXBTQ,"Food, Coffee & Tea, Restaurants, Cafes",Toronto,,1,43.6788798,-79.3463577,Starbucks,Greektown,M4K 1R1,14,3.0,ON
5005,677 Bloor Street W,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'free'}",5ecBEnLsF75q706JlH1DUg,"Coffee & Tea, Restaurants, Internet Cafes, Cafes, Food",Toronto,"{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",1,43.6638699152,-79.4163757834,Black Rock Coffee,Koreatown,M6G 1L3,27,4.5,ON
5312,328 Yonge Street,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",k1AZkt8Q4bUObhnrHg3vCQ,"Food, Convenience Stores, Coffee & Tea",Toronto,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,43.6572413501,-79.3815180659,7-Eleven,Downtown Core,M5B 1R8,7,3.0,ON
5327,1103 Queen Street E,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",5mqufpjeUcF_7iRcn76Wcw,"Cafes, Restaurants, Bakeries, Coffee & Tea, Food",Toronto,"{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}",1,43.6618342,-79.3356383,Remarkable Bean,Leslieville,M4M 1K7,19,4.0,ON
5630,34 Wynford Heights Crescent,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",0k-3oy0FXPR2JU9PP-Gucg,"Breakfast & Brunch, Food, Coffee & Tea, Restaurants, Sandwiches",Toronto,,1,43.727044965,-79.3271935659,Tim Horton's,,M3C 1K9,3,4.5,ON
5771,2898 Bloor Street W,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",ibwLiK-WzGnKFYmQ4R8Jtg,"Breakfast & Brunch, Restaurants, Coffee & Tea, Bakeries, Food",Toronto,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '8:0-21:0'}",1,43.6486224,-79.5064171,Jules Cafe Patisserie,Etobicoke,M8X 1B5,9,4.0,ON
5775,2394 Bloor Street W,{'RestaurantsDelivery': 'False'},dHJn4P749RhKBTCCocW4sw,"Coffee & Tea, Food, Bakeries, Desserts",Toronto,"{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-18:0', 'Sunday': '10:0-18:0'}",1,43.6498786,-79.4826734,Janchenko's Bakery,Bloor-West Village,M6S 1P5,3,3.5,ON
5894,284 Dupont St,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': 'no'}",NOdiuxWWBRupNfaYCwrTBg,"Coffee & Tea, Food",Toronto,,0,43.6749512,-79.4076635,Duponti Cafe,,M5R 1V9,6,3.0,ON
5997,1110 Dundas Street E,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",K6Sz97iDUXYW6GkpIhjbSg,"Restaurants, Coffee & Tea, Cafes, Food",Toronto,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-14:0', 'Sunday': '14:0-17:0'}",1,43.6640102697,-79.343768321,The Hub Cafe,Leslieville,M4M 1S1,4,3.0,ON
6016,284 Carlaw Avenue,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",qATMIRHzsCQv2WLfb3L5FQ,"Restaurants, Food, Coffee & Tea, Sandwiches, Breakfast & Brunch",Toronto,"{'Monday': '7:30-16:0', 'Tuesday': '7:30-16:0', 'Wednesday': '7:30-16:0', 'Thursday': '7:30-16:0', 'Friday': '7:30-15:0'}",1,43.6635048,-79.3412256,Shirley's First Break,Leslieville,M4M 3L1,6,3.5,ON
6140,20 Withrow Street,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",1gBBumY1aO5x4ybRYWRacA,"Restaurants, American (New), Food, Canadian (New), Cafes, Ice Cream & Frozen Yogurt, Coffee & Tea",Toronto,"{'Monday': '8:0-20:30', 'Tuesday': '8:0-20:30', 'Wednesday': '8:0-20:30', 'Thursday': '8:0-20:30', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-20:30'}",1,43.6309306,-79.355836,Island Cafe,,M5J 2C4,35,3.0,ON
6183,5369 Yonge Street,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",tmxFZfbJO0ZF7oYm2B3VMg,"Coffee & Tea, Restaurants, Taiwanese, Food, Tea Rooms",Toronto,"{'Monday': '15:0-0:0', 'Tuesday': '15:0-0:0', 'Wednesday': '15:0-0:0', 'Thursday': '15:0-0:0', 'Friday': '15:0-0:0', 'Saturday': '15:0-0:0', 'Sunday': '15:0-0:0'}",0,43.7755208,-79.4143877,Cha Me Cha,Willowdale,M2N 5R6,16,2.5,ON
6347,6 Donlands Avenue,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",QmNHMVapNKdTEvlKjLTAUg,"Cafes, Food, Restaurants, Coffee & Tea",Toronto,"{'Monday': '6:30-18:0', 'Tuesday': '6:30-18:0', 'Wednesday': '6:30-18:0', 'Thursday': '6:30-18:0', 'Friday': '6:30-18:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",1,43.6805868,-79.3373643,Marvel Coffee Company,The Danforth,M4J,7,4.0,ON
6523,362 Bloor St W,"{'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",1MWisTwY8qTTPbz52HEeWA,"Food, Coffee & Tea, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies",Toronto,"{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0'}",0,43.6662901,-79.4057808,Cefiore Frozen Yogurt,The Annex,M5S 1X2,4,4.0,ON
6562,"3250 Bloor Street W, Suite 120","{'Alcohol': 'none', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",hKGP7pJgr-ylL6tSPl8cJQ,"Restaurants, Coffee & Tea, Sandwiches, Food, Breakfast & Brunch",Toronto,"{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0'}",0,43.6455402,-79.5211327,La Prep,Etobicoke,M8X 2X9,3,3.5,ON
6577,454 Spadina Avenue,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False', 'WiFi': 'no'}",tINWOBn9WtBck1a-SNTVkA,"Hobby Shops, Arts & Entertainment, Coffee & Tea, Shopping, Food, Desserts",Toronto,"{'Monday': '12:0-0:0', 'Tuesday': '12:0-0:0', 'Wednesday': '12:0-0:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-0:0'}",0,43.6573679,-79.4000791,Castle Board Game Cafe,Kensington Market,M5T 2G8,75,3.5,ON
6626,2413 Dundas Street W,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",jp6wKEW6AmSJrz9TtYSx4g,"Bakeries, Coffee & Tea, Food, Restaurants, Sandwiches, Cafes",Toronto,"{'Monday': '7:0-16:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}",1,43.6585195309,-79.4532871883,The Merseyside,High Park,M6P 1X3,13,4.5,ON
6707,300 Borough Dr,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",0sLskWuecHYjn3CZfn8qTw,"Coffee & Tea, Food, Juice Bars & Smoothies, Desserts",Toronto,,1,43.7760621,-79.2575963,Timothy's World Coffee,Scarborough,M1P 4P5,8,2.5,ON
6808,492 Parliament Street,"{'Alcohol': 'none', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",KxDT3GVvFYYZABU0uGPh7A,"Coffee & Tea, Food",Toronto,,1,43.6648746,-79.3684892,Starbucks,Cabbagetown,M4X 1P2,7,3.5,ON
7078,29 Powerhouse Street,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}",eAC2IhOVB42IZQZIG2McKg,"Coffee & Tea Supplies, Coffee & Tea, Cafes, Restaurants, Food, Coffee Roasteries",Toronto,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '8:0-19:0'}",1,43.6697386,-79.4478412,Balzac's Coffee - Powerhouse,,M6H 0C7,4,4.5,ON
7333,96 Harbord Street,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'False', 'WiFi': 'no'}",mXvWf2_sXWNaLRsBo4O5Eg,"Restaurants, Food, Breakfast & Brunch, Coffee & Tea, Italian, Japanese",Toronto,"{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}",1,43.6629338716,-79.4032603875,J's Apron,,M5S 1G6,34,4.5,ON
7439,668 Queen St W,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",JweD4oBHn1R5NRvF8lcxKQ,"Coffee & Tea, Food",Toronto,"{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}",0,43.6466455,-79.407114,Quaff Cafe,Niagara,M6J 1E5,32,3.5,ON
7576,26 Dundas St E,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",8HJeAo1lVni0C2H7ajzOMQ,"Coffee & Tea, Food",Toronto,,1,43.6566784,-79.3799366,Tim Hortons,Ryerson,M5B 2L6,7,2.5,ON
7647,"96 Spadina Avenue, 1 Floor","{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'RestaurantsAttire': 'casual', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'free'}",-0RRiWDtfnS16AKCtfvBZg,"Coffee & Tea, Food, Bookstores, Restaurants, Sandwiches, Shopping, Books, Mags, Music & Video",Toronto,"{'Monday': '7:30-17:0', 'Tuesday': '7:30-17:0', 'Wednesday': '7:30-17:0', 'Thursday': '7:30-17:0', 'Friday': '7:30-17:0'}",0,43.6464132,-79.3958739,The Independent,Downtown Core,M5V 2J6,6,4.5,ON
