,average_stars,elite,name,review_count,useful,user_id,yelping_since
74420,1.0,None,Jessica,3,0,MVXQC-XFrZNqhK_Mjd_X9Q,2015-07-14
74739,3.34,None,Diane-a-Banana,31,2,SncSw2PRTs2hKopLqVC9IA,2010-08-09
74843,4.67,None,MT,6,1,C1nm658cP6yPspNsAWS2GA,2013-07-14
76103,4.83,None,Stephanie,6,0,KCD7sG3PCXHwdexnZPu4eQ,2014-10-18
76425,3.0,None,Chris,2,0,VhNEHAhpHBl0EZ3sMCU2-A,2016-12-06
79791,3.67,None,Kyle,4,0,SKrS9_p3M6Kr9cOphEPQXA,2012-01-07
80097,3.67,None,Janna,3,0,eUN3NF6vcXzuTmMNrHtM9g,2016-03-30
80186,3.5700000000000003,None,Mariyate,7,1,wsAJHISh_E9eBIwT4Jn1CA,2016-06-10
80343,3.5,None,E,2,0,Bt0SO-14XINWTZM5vUpv8A,2015-07-10
80591,1.0,None,J,1,0,h-o6RIZ9vK2h_jeI_XsGxQ,2017-09-13
81717,3.88,None,Aisha,48,0,gsDU_aA70aX3oP9EwJiuTw,2015-03-12
81790,3.0,None,Cristine,1,0,iZpeU4B5J_hecykumONgSw,2017-07-09
81825,2.5,None,Charlotte,2,0,lJGVaEmxCgrXOVaYmhTV0g,2014-12-23
82827,3.5,None,Enoch,6,2,kHLIa_EdQka6S3v95CGrQg,2015-10-01
82958,3.22,None,Brendan,9,0,jHsVs063kjVn39-yl35x7Q,2016-02-23
83086,4.17,None,John,6,1,2qFitq95yO3kZqy_LJ7h_Q,2016-09-21
83328,4.0,None,Erik,5,1,mZE0SXaGdjp-dRXrsvmCFQ,2016-11-19
84564,4.64,None,Kat,14,1,ucHWorSOY8TuTC-NM4p6Ow,2012-09-21
84716,4.5,None,Genevieve,16,0,qNmWu8RMraf6B-Njg134SA,2017-09-04
85776,2.75,None,Dannah,4,7,a1k9Kegv7G0w5JwUCzJDUQ,2014-06-25
86328,4.0,None,Sinaia,8,1,CRixOjwCsypCcpgZp0F2fA,2016-06-11
87105,2.25,None,Jessica,3,0,mETg5y76jirCMYpYJGSm7Q,2016-03-13
89120,1.0,None,Hmd,2,1,AYsBviIYsMOGWU3qZhxxdw,2014-11-11
89601,4.13,None,Simon,15,0,BsQzuiJS7a8nO9hHUEZZdA,2012-12-01
90108,4.0,None,Rosalia,4,3,5wtZ6yxyJmwWDZzZn6m5zA,2014-11-17
90477,2.33,None,C,3,0,tYZ_yj9rJEDH-BbgKIctXw,2016-12-11
90949,4.75,None,Michel,4,0,Frb51P5UzmVHCDzkUigJ5A,2016-11-07
91847,2.63,None,Max,6,0,txsMFOwNhGdxvsQe5XZ08g,2014-09-19
94066,5.0,None,Liane,3,0,InxDIqx3BFgOv93dYzsXVQ,2015-08-29
94580,3.75,None,Emmanuel,4,0,fTGTaEPMbtkNC2X28wqwfg,2016-09-23
95206,4.0,None,Maggie,17,5,tJlKop5jy3ybsS46OfzyDA,2013-02-13
95256,4.0,None,Deborah,3,5,P1-eYn6wg38hqO0BQ4IqBQ,2013-07-06
95376,1.0,None,Alexandra,1,0,Vb-y27be2wP983tta5rH3w,2015-10-03
95835,2.25,None,S,4,0,3gNHh6sKlRreGkh6eBziEw,2016-03-02
96288,2.83,None,Sandwich,6,0,Bfk8hHzeM3gFIbnSCAZhMg,2012-11-30
96606,3.56,None,Nirak,27,2,4VmGfeC47nery2r_OkFLWg,2015-12-15
96788,1.75,None,Sean,4,1,LC70JBi7kJtGKZISfeMC2A,2013-03-22
97394,5.0,None,Amanda,1,0,f4koqrGvGoIItMG9kIyhXQ,2014-01-17
97563,5.0,None,Dominique,3,0,T5RkJQQ4w50NzZQNlLRiHw,2015-12-09
97768,2.24,None,Lincoln,11,17,mbzpkaBnNdCZR-EbdtIQWw,2013-09-15
98431,3.0,None,April,4,0,zEYzvUXnQyCWta_l9RgYDw,2010-08-15
98528,1.0,None,Eyal,1,0,se0KM6-ebaK3RHQ22TUWzA,2017-05-06
99138,3.0,None,Vina,2,0,l0UWBroP_CuIgpAccUWaSw,2017-02-25
99176,1.57,None,Shanta,6,1,dcJbLRu59zJHEe4SgYLDwg,2015-07-08
99284,3.69,None,Leonard,16,1,kUOGU0aRynE-PHXzG2VMWA,2012-11-24
956,1.0,None,St,1,0,xjBs8Cc0ZevUrKL_zIFVAA,2017-07-29
1154,1.0,None,Ghazal,1,0,gOtoNR5_fthmJVOKVquEvQ,2016-02-18
1429,1.0,None,Nick,1,2,vCLjaK1T4flAxvrfO-6c3A,2017-01-20
1936,3.25,None,Laura,4,17,4Xu1wPECwPGvie5YDC1pqw,2017-06-17
2035,5.0,None,Poornima,2,0,pQ_xUmo8kukRz4iz0j-B6w,2010-03-23
2453,4.33,None,K,6,0,ymRkWrQkgA3laFRBaIR8HA,2015-11-28
2582,4.67,None,Claudine,3,0,H-74_SFPt8amyCd559HgCA,2016-12-28
3034,3.0,None,Nicki,2,0,1vU4tjQXqTmpTwUql542Tg,2017-04-06
3651,4.67,None,Amy,3,4,M4xcy3NPCQaypx77OTX-Pw,2014-11-19
3697,2.0,None,Emily,1,1,zCnS3ieyMN0B42WkTexyvQ,2016-02-07
3782,3.25,None,Tiffany,4,0,YlESvdxRwWVbCTPu8_hhjA,2016-05-06
3902,5.0,None,Sam,3,0,cSuENlbQ9SNGHe2j2vU-Bw,2016-03-06
4523,3.5,None,Kristin,4,0,M3Z5chHuMGex80T4yhq_xA,2016-01-16
5564,4.0,None,Astrid,4,0,_RVqvIQnfIHTH-qPqtrLDg,2016-07-27
6094,3.0,None,Mike,2,0,sSyYKLcWdeqWQkKrZq-U0Q,2017-05-23
6561,4.33,None,Minseon,3,0,91AWx7AUcrYLOehKyJgioQ,2017-03-17
7714,4.73,None,Bernadetta,15,0,JL93mTPA4JSV-mqbxbifBA,2015-07-06
7981,4.4,None,Taz,5,0,XXN4zUIY-PVRaeqTc8IaaA,2013-06-15
8502,3.55,None,Samantha,11,0,fs58znEzE5PsSBA8EjWZaw,2012-09-03
9179,2.0,None,Julie,1,0,R0R5pjAChy1DawoT201rmQ,2015-11-08
9846,2.64,None,Arezo,10,2,ekcxtXqc6mDpojwRG4qWOg,2010-07-28
10363,4.86,None,Atticus,44,14,8rOyuiqDwZ2JSFzxCB40mw,2011-12-31
10405,3.83,None,Aaron,12,0,g_6KOYQXV-k4RkwDTmyBig,2009-12-27
10657,3.2,None,Tina,19,1,qHfky0IVMG5Lj7E4IoDswQ,2010-02-15
10762,5.0,None,Alittlecurious,1,0,kVBJUH8-hXHIf2fPbPPFxg,2016-09-04
11204,1.0,None,Catherine,2,0,FGCLzH027rGz2NF-YbZJ2Q,2016-12-27
11643,3.86,None,smurf,6,0,p2fF1-2u3DmrLVyc9qFFGA,2010-08-02
12548,3.6,None,Heneretta,5,0,_qbJzX8-oIbMK4DmmDWK_Q,2017-07-21
12778,4.61,None,Demet,28,0,VrMG67jpPw0fhTiuTNAeeA,2015-04-10
14214,5.0,None,Lynn,12,26,H-smDgsLubIzS3K1WVW4qw,2017-01-27
14643,3.79,None,Monica,14,0,EzNKmsWb6qtiTm_jOs-LIg,2015-01-02
15100,3.25,None,Ada,8,0,jtjnFgYYpiYWWB1wKvpdZg,2015-08-31
16246,4.09,None,Megan,9,0,lMixrQSAFC8PxZmteR6Mcw,2017-08-15
17264,2.68,None,J'n,18,14,ZzixtqZT_mOcx5QEnXFwUw,2012-10-30
18418,3.5,None,Doug,12,6,Pt3gxGsgLYIEFMV-NiYv6w,2011-02-18
18611,1.67,None,J,3,0,5kMFrsfnI6kWKqkTLPDJIw,2017-06-23
18895,4.0,None,Neelab,1,0,liBy7d39MifXBPFpu8jElw,2016-11-05
20028,3.75,None,Catherine,4,0,fEUXXK9M8S8ExEDRXTex5A,2017-06-07
20854,3.8,None,George,5,0,sAUdZ9soCEmcaJWKCLMcxQ,2017-07-18
21679,4.33,None,Jack,5,0,Fmvv6Ef0STvZi7_ilJSxPw,2013-12-20
21741,5.0,None,Abeer,1,1,ae-XzyQQ7WDrwyv2J9ww4w,2017-10-30
22016,3.45,None,Miro,44,1,_YpeP6XW2Dgw3AvN2wKqlA,2015-12-13
22797,4.38,None,Caitlin,8,0,NE44IHlZajZGml9-aP3ARg,2012-08-29
22914,2.7,None,Kim,10,1,OAeNClrTQz3daPbb7KuAOA,2015-08-13
23113,3.61,None,Stephy,27,0,bNQzwaxlQ-OPWbKsFEyruA,2014-08-23
25102,2.89,None,Blake,18,0,PO-P5tkCNeYW1XsVf4piiA,2010-12-21
25413,3.6,None,Xinze,9,0,sNwkEG2xrtY7OOMPVYQrYg,2016-04-26
25852,4.14,None,Andreea,7,0,3c8aMBfc9Fak4c2wA6vmCQ,2017-03-10
26124,4.0,None,Derek,3,0,FcNjeedusabkGw3v41HgoA,2016-10-23
26896,4.5,None,Vivian,2,0,6SL2nSlmSDr48C_ca3d4wg,2012-10-10
27044,4.64,None,Cjn1976,22,7,M2oMz7l1ElU1fKz6mv7e4A,2015-09-15
27116,5.0,None,Imranul,1,0,E-25EJC7aHLNYAW5YCdacA,2013-05-07
30119,3.5700000000000003,None,Tina,37,23,Ex42QHTueHR_D56slgUdPg,2010-06-25
30931,2.67,None,Joe,6,0,gZoKGydZVntynR2jQjHJzQ,2015-06-12
31115,5.0,None,Stephanos,1,0,5K6WQi7kzJQAMmkr9-x9HA,2013-02-15
31616,1.0,None,Omar,1,0,XrL8OQO0NVP0PFEVGDgibA,2013-08-05
32068,3.92,None,Q,26,1,KVFwbBg0nHJhGIrMF0wlHQ,2015-06-27
32255,3.25,None,Jen,4,1,xOhqAL_14DV8vSRzYqN_wg,2012-11-28
32430,5.0,None,Cara,2,0,sFs8wEPHclB5dmQmGvp_0A,2014-01-09
32452,2.83,None,Hog,6,0,o5RcP8hWS74hE2LgU0MBAQ,2011-09-23
32534,2.86,None,Nancy,6,5,FwsQDi0GEY8X1yg8XBwkgQ,2016-12-07
33524,5.0,None,Jack,1,0,WZoLtKTsgf6lDB6PL5JIdg,2015-07-11
34948,3.26,None,Nicole,22,1,qncQD47DXe_ZLnh9L634Lw,2015-03-28
35759,3.25,None,Peter,4,0,gL9k88I2vv3_-mNsZMPJ4A,2014-04-23
35995,3.25,None,Deborah,6,1,5a8EDYlFAGZfs_7k4q4z6A,2011-07-01
36515,4.0,None,Tamara,1,0,T8YzYTL0TOzKygv3h0w-Dg,2013-07-28
36999,5.0,None,Parker,2,0,LSBV5fIvBdI8wKPQGBHnzw,2017-06-03
37155,3.67,None,Nazlı Deniz,3,0,zhkDphtgoCM05SzE51qxWg,2017-03-20
37736,4.33,None,Raveen,3,0,15-sGjpR0sjEtpm6Y01TNg,2012-10-24
38227,3.17,None,Keiko,1,4,51wSUjxX1DAV00FIuEQIlA,2017-07-05
38340,3.5,None,Jen,4,0,_Kor_wtwqLnoAJQeBYX2Ow,2017-09-01
38528,3.67,None,Kent,3,1,uCBYwItpkHYxhbOgNIekqQ,2017-12-28
38940,3.86,None,Tommy,7,0,BULmI9JyU7bQhc__zhm1-A,2017-06-27
39351,4.0,None,Isabelle,2,0,CplviytzJ6SjKAx_jineow,2014-10-03
39698,3.4,None,Kay,5,0,TVoO6qvJtQtkwOLKYCdI5Q,2017-04-17
40486,3.33,None,Sue,21,0,uZ4qAN1Zd5HhPowfXUs0Qw,2013-06-05
41036,2.7800000000000002,None,Pinkie,8,0,TQfJqr2ELp17Rvune3ndiA,2012-02-07
41507,3.71,None,Caroline,7,1,mwJzMQfa6Sd93p5AEqCEwA,2017-09-29
42033,3.88,None,Paul,8,1,5cjpgg_aLYLW4Zp4FWqo2A,2012-12-03
42612,1.0,None,Catherine,1,0,HeLr2Q77at3V_g6agotKXw,2017-04-20
43099,4.6,None,Phoebe,5,0,kQsb9Eymh1MWXdOciTpaWA,2016-12-02
43284,4.0,None,Kesha,10,0,Hn09sIycepT_UelatJU6Xw,2014-05-16
43520,2.75,None,Taloola,8,0,hgR543bMuH_BrK9j6_So9A,2015-05-10
43623,3.5,None,Alainna J.,6,0,dN_vWGGBiIXiE0oJIuq2PA,2016-11-27
44052,2.5,None,Fernando,4,0,8ivKz5MctjrCjdi1fx9LWg,2017-01-18
44987,4.22,None,Maryan,9,4,0rjcr2lLKg_dqnh2vzA5Gw,2016-04-03
45002,4.0,None,May,6,0,Gu0LaFcfhs5FAFcnyVgBKg,2017-11-13
45922,2.0,None,Emma,6,0,reQY_lyMzAUXbzvyvIZP0A,2014-12-06
46567,2.25,None,Krista,3,3,gnJNBtAS91xKYvMEAo4AQA,2016-10-04
47146,5.0,None,A,1,0,psbn6UtoTwm3UZ8719JK-A,2017-01-14
48215,4.44,None,Matthew,9,1,zG1m8vjQNcUxXqUGVVaJqw,2013-10-27
48256,5.0,None,John,4,0,Fo_sJm06Xsib9R9D6aZQmg,2017-04-25
48269,3.87,None,Lono,15,3,uy_MGLIbo4DWHB1Wr4UBiQ,2009-12-16
48393,3.86,None,Peter,7,0,OQKRcvtOZJFJhNyez3OEqA,2017-08-11
48443,4.57,None,Katrina,21,3,5dcXy8Yh-fGZA9Vn-EOk0w,2014-03-04
48499,4.13,None,Christopher,7,2,ILoVnpz6p880Mtfreo6FQg,2011-06-03
49351,4.25,None,Diana,4,0,ZcvY3xI_M3-C0Ez_Q82AeA,2016-01-18
50075,3.67,None,,3,0,4elJSWedmUNezStsB8-rEA,2017-05-03
50710,1.0,None,Hasty,3,0,2qNduq4lRgvXTqsBsVRM8g,2016-01-20
50799,2.91,None,Emily,12,0,AdMCAKmNDIaubYPxnjTq1g,2014-06-27
51038,4.33,None,Mary,3,0,dKdEkskrUx9xLeDA-Il1wQ,2016-11-04
51247,1.0,None,Nicole,1,0,Umz3AfO_seCuwCi56M9Mlw,2016-12-14
51543,2.6,None,Ila,5,1,PQOPUdG-CRa4TaosUjuw5A,2017-06-07
51986,5.0,None,Sasha,1,0,c6D7b5SYKa3OkJnLxUePlQ,2012-05-30
52175,3.13,None,Namrata,8,0,5P_SXFMxtr_5ZGHzhRwKOg,2014-12-14
53227,3.0,None,Niza,2,1,Yy5fx4aCaxiDyTPNY5-aKA,2010-09-08
54280,3.33,None,Scott,3,0,SNCZCP37Xz2MKfsK5DiWiQ,2017-04-24
54738,4.33,None,Anne,3,0,Clf4ifHveS0y3tqegjAHoQ,2016-12-01
56333,3.76,None,Sandis,16,2,sKo9EPoZqMsfg1_BVS4SZQ,2014-09-21
59227,4.54,None,Aaron,13,0,k99-9nOskVXGYjA2dgqDDg,2010-11-15
59435,4.0,None,Oguzhan,4,1,1E0NVxt_aMJt1y6NtUZv9g,2017-03-24
61217,2.46,None,Brian,26,2,rmrWugKO05dUQoRukof1HA,2014-02-08
61944,3.67,None,Bonny,6,1,zIH-Xxznj56TpHGJ8DorWg,2016-12-06
61985,2.88,None,Vegan,7,7,G6KnBmLltI8kO6s8bZpnuQ,2016-03-07
62042,4.0,None,Miles,12,2,xFOVH7oYQXmNnO9D9HK9Zw,2012-04-30
62300,5.0,None,E,7,0,3FDES-rBulEnm6PRMHtThg,2014-05-28
62927,5.0,None,Itay,1,0,64Rr32OMb-0B-7Z1yUeLAw,2017-08-16
63245,3.7,"2017, 2018, 2015, 2016",Guinivere,342,194,0l3x4EgoWVYdla3CPpAKag,2013-04-07
63546,5.0,None,Applonia,1,0,FoTUbIE5g77Z5lPUP3Ey_A,2017-09-26
63724,3.69,"2015, 2017, 2016",Halina,232,116,nDQEwuw5u6iQHYXEsQXsxg,2012-11-05
64255,4.5,None,Jack,2,0,2llqYXDz8LBURA-utx_gXA,2017-09-30
64968,5.0,None,Faith,1,0,beLrs4gm-MaU-nRdRNx9ng,2017-05-10
66848,5.0,None,Luther,5,0,FfNcriBQUL5dpbXjy1Dp8A,2016-01-16
67366,2.0,None,Iris,1,0,4IfRE17qs5h_7laPQPBDfw,2017-02-26
67939,2.0,None,Sea,1,0,-uAnwQXZDT_eiLKUzUP9Nw,2017-03-11
69516,3.5,None,Amy,5,1,q-1Tz4SvaTpGEMhI_xwm0Q,2010-05-17
69603,3.33,None,Vincent,6,9,KRaNsQOuVb0EAfcKSZqo3w,2013-11-12
69945,3.5,None,Kent,14,2,lsvVftkaSfRhT-ATi7eavQ,2012-02-01
70320,2.91,None,Shannon,10,2,xEWjzMLO1PVt5EKSK-MNyA,2013-03-15
70934,4.5,None,Kamanpreet,3,0,BFaXFoc5bK5e802UzLu_SQ,2017-05-31
71263,3.9699999999999998,None,Denise,28,0,aC1xGep_n8cbI1JyFn4UfQ,2010-08-01
71390,4.29,None,Michael,43,0,y0EcEh0gY06eqwytvWTnLA,2011-11-26
73412,3.0,None,Sam,5,0,VT0PyoWrvJyTQxU7Ngj2sA,2017-02-03
74267,5.0,None,Hayley,2,0,x2aLdwk6NAMik8W3f6OEwA,2016-04-23
74475,4.5,None,Michelle,2,0,6K3R5hK4fMg_UAFsuMHtRQ,2012-09-27
74957,4.25,None,Colin,19,0,064QgNch120O-BFlJIwQGQ,2011-12-13
75677,1.0,None,Rochelle,1,0,IQ4ZLSdroZydvthW-F3_Ng,2013-07-26
76560,1.0,None,P,1,0,D2aXbI_Ra2aWUOVQSbW_0w,2016-12-03
77332,5.0,None,Saba,1,0,-y-pQ_DVwgdkDH752Env_w,2016-02-18
77648,4.0,None,Mary,7,0,giLqiWOi_7bqlpoYCZkyYw,2015-09-11
77812,5.0,None,Leila,2,0,wNKL6cwqHABK71LRto4TBA,2014-08-05
79310,3.69,None,Melanie,27,88,_SGGhutrzf0tnrxkOtcuvw,2013-06-29
79691,5.0,None,Valerie,1,0,xn2r08zFWh93rgrjwsUbAw,2011-11-13
80107,4.75,None,Gerrit,4,0,A-KABrDJRVJD3vfhhhOWSg,2012-09-06
80333,2.93,None,Paola,26,36,jou3w7Av6jJeVsaxfToC_Q,2011-01-13
80975,4.5,None,James,2,0,23vBcm-Va5a749ICPVcUVQ,2010-06-21
81206,3.43,None,Maya-Shiniq,14,4,wdMn4t24sFAJwFnPpiI68w,2012-03-01
81486,3.11,None,Steve,25,0,69efDANUHduXJqvPxPS7yQ,2012-07-22
85857,1.0,None,Gerry,2,0,jFB_z-rGBT_DvM4USI1A-A,2012-11-17
86609,4.0,None,Carolyn,1,0,UXN-uMlWpkXa_515y2rTBQ,2016-06-13
86757,4.67,None,Marsh,3,0,LriNugQRuEAdWWKF88OUuQ,2016-12-14
87335,2.0,None,Martin,4,0,X8Xvz2iVAU3DqTgIHFiM4g,2016-02-26
87364,4.6,None,Hannah,5,1,hLCmcOTDqA5Ubc-W_3UPrg,2016-11-18
87816,2.26,None,M,19,0,84xoDx9r5D7C1E7ztpMayw,2012-12-29
87951,3.25,None,Quasi,4,0,kzDPMk4F9b7ID-s0x9Yf5A,2017-04-20
88222,4.38,None,Stacy,32,1,raFQsq7x_eH2OJ4TYfXxVQ,2011-08-23
88294,2.0,None,Andrea,1,0,uzXvUeRny_QyTCyT24qhZw,2016-09-06
88651,3.31,None,G,40,0,hJ5R2bHdss2SsHs9JOA8Bg,2010-09-01
88694,4.33,None,Areej,6,0,6lFRZg4DGO1-xpzEtWuUbg,2015-08-22
89632,4.0,None,Aaron,1,0,Gfir33f2ffH45hQNeXQQqA,2015-04-21
90562,3.5,None,Rob,6,0,UkuZB9XfrhyXGjGPiN-OVw,2016-05-24
91845,3.3,None,Sam,20,0,IIA7kiWdr7izExu-dFgA9Q,2017-02-12
92152,3.5,None,Deanna,6,0,HnH4ZyR9GeN3l63TIOKUkw,2011-06-12
92184,3.67,None,Paul,6,1,199j0bUOOvq9rou0FNYrkg,2016-03-29
92965,5.0,None,Maria,1,1,IZkxpAhw5shqRNpbUVWjmg,2017-04-22
93413,5.0,None,Alli,1,0,_oND_7tBFH7vjZbqsWspKA,2015-08-04
95559,2.45,None,Bonnie,8,0,D-Vz1hY-_E21Mk-HGGKqAw,2016-05-29
97797,5.0,None,Louise,2,0,MJYRtbx_cpdEV0FTr5m8QA,2017-04-15
97968,5.0,None,Isaac,2,0,ZqXosJ2haKmyKKynPK91tA,2016-11-08
98698,1.87,None,Alecta,14,1,rDVNLpBmQ9SmKNF3te0lAQ,2010-10-16
99912,3.83,None,Anushri,6,0,V1rBWQKkkXKNJINdIbBWfQ,2014-07-05
99992,1.0,None,Naveen,1,0,6usvfXpAXAHF6wWWRBTRiw,2013-03-04
843,3.5,None,Mitch,2,0,p9ul60eW8GIsyOGTAduNFw,2017-02-18
1182,3.17,None,Mary,6,4,ToQOufdSG64RFlf3oP7lRA,2016-02-08
1345,1.1400000000000001,None,Scott,7,15,-cWw4ff34rPVqzTLgWxF_w,2011-07-14
2067,3.2,None,N.,5,13,8a9ou9mpRcz4VxYBcyGJ2A,2014-07-27
4591,4.0,None,R,1,0,8Sifo-ve0nJC-IySkd4MEg,2017-02-18
4709,2.2,None,William,5,9,Tb4fbE-UYHzhQOC9P_H3gQ,2013-08-18
4933,2.33,None,Jackson,11,10,rYbSY_P2fU8Zz4K8ovomDQ,2009-08-29
5752,3.0,None,Lauren,2,0,4VOSWBDgAdJFlwEkxU-fRw,2017-02-05
5935,2.76,None,Mark,20,17,Hi8sLBoNIpykghqNA18tzg,2012-04-29
6887,1.0,None,Bayan,2,0,QSyXERyCk8wR1FzVhwEgFQ,2016-12-20
7634,3.47,None,Solomon,15,1,1VqL3-TUwQS8cqnuILjwTQ,2013-12-25
8065,3.5700000000000003,"2012, 2013, 2016, 2014, 2017, 2015",Mary,191,66,zsZVg16yjZu5NIiS0ayjrQ,2011-02-22
8603,2.67,None,Chris,27,11,wgm5xRVjY81LEG8lTpjNHg,2010-06-12
8773,3.15,None,Shirley,45,1,N_pxmTwRSoJzDJHpJlZ5iQ,2016-03-08
9054,3.46,"2017, 2016",Irene,63,52,_6CTDWsw4Fdr6R9ZzKvLZQ,2016-01-12
9109,3.0,None,Arc,3,0,hdJ3Ov5dPpvz5LzCeLjdBQ,2017-08-28
9414,3.88,None,TheDerpyGamer,7,3,GWfXABPbcUpGxdQtCSV8xQ,2016-07-16
9833,2.5700000000000003,None,Liza,7,0,kCUwJWr0W37Tmp6RVQPQ4w,2011-09-05
9882,2.33,None,Jeremy,14,6,52VdkOidgAdgxRUD7RyYMg,2016-07-28
11193,3.22,None,Jeff,17,2,pANTaE1N_IsZLg6NuFozHA,2016-11-29
11198,4.59,None,Jinous,22,0,acTOMR1B0wVZXjlHB9K60Q,2015-10-07
11406,3.5,None,Alexander,4,0,BroKsxDqK3MCQtbq4v9GqQ,2015-04-26
11610,3.67,None,Najat,3,0,Jw9q7Y-GTg1zwwGQUH6TAw,2017-05-11
12852,1.0,None,S,1,0,cAI-cxJ_8WG0ni4mJ_yL2w,2017-12-30
12932,3.55,None,Nicole,11,2,sglVeku3zTZjG2oQwZWQGA,2015-01-06
13505,2.71,None,Catherine,7,1,Ff4oE2uecHL_E7jhtPS99Q,2012-03-23
15911,5.0,None,Laura,3,0,0ri9oow2L8HAWm_HpKy1YQ,2012-09-26
16583,3.89,None,Steph,19,0,JEpXqyz6aNiyCHNrlopoeA,2015-04-13
17627,2.2,None,Morphqueen,5,0,2Zoj-c8dfMUukAdOkNdE_Q,2013-08-16
20452,5.0,None,Alia,1,0,Xb0Ze_vgFV9b3PULBjbk-w,2016-06-25
20818,2.75,None,Ben,3,0,h67uNEaVtPTDbOCjvrjeQA,2014-07-23
21056,5.0,None,Alycia,2,0,ew1eMe50MYyQor4CHU4XBg,2016-06-23
22321,2.0,None,Kix,1,0,zvN1awMCJqcSUMk66R9tMw,2017-01-15
22324,4.0,None,Monica,2,0,LJjxiLed-f3tKwItgJMS2A,2015-10-21
23010,3.4,None,Adam,5,2,0JH-5wMOZaUGUls2yo5RrA,2015-08-27
23422,3.88,None,Justina,8,0,p5wKrjdyNW_tZR6nDRHqag,2017-03-14
25773,1.33,None,James,3,0,38-TfEZr5hfqxdsjF7Ct9g,2012-04-16
25856,5.0,None,Meesh,1,0,yZ6hPo_O6gZnmOzsmX0KOw,2017-08-04
27338,3.8,None,Tanya,5,0,yUiKJaDn42oxOjSv4ZKhfw,2017-10-13
28255,3.76,"2017, 2016",Olga,81,0,i8ZU6iDLP5r1dVUCxKVv6g,2014-06-21
28583,3.92,"2016, 2017",Shareen,37,0,7YpvfNsqbzwcu5EF94f8Bw,2014-08-13
29362,4.0,None,Joe,5,0,uZWrZgrTncGx700CbB-PqA,2017-07-23
29547,4.25,None,Shyranthi,4,0,QEsMwdnpSTY9-U899sERow,2017-08-02
29964,3.5,None,Margaret,20,0,zUDCwnMrLtiLF-sfDimMUw,2014-07-30
30098,4.01,"2016, 2017",Yvonne,66,1,oBFIokhQ3q0b-mr3-Y2G0w,2011-04-18
30367,4.0,None,Elle,4,1,MiMGDoMfagMAmDEWWOpksQ,2011-03-17
30378,2.5700000000000003,None,Michael,7,2,Xz_3JV2H57Q5kXRoSNF43A,2016-02-11
30898,4.5,None,Victoria,2,0,VQN5ucrrsMxAqn7vMOJ-yQ,2014-02-23
31151,4.4,None,Terrence,14,0,1Q5zjYOkyCLq4TzRijFAig,2011-10-19
31586,3.5300000000000002,None,Felicity,35,17,bha2DPEaNJCyTnHGCWLv_A,2013-07-18
32874,3.63,None,Sophia,7,8,axyXN498cDQuRI-pYQHj5w,2015-01-31
33711,5.0,None,Linda,3,5,3ydEUdTAX1k_3NMjqwKaKQ,2012-09-28
34192,3.44,"2015, 2014, 2016, 2017",CT,115,8,aYL7qtwOMdzYayaddq_Hnw,2011-07-17
34331,2.5700000000000003,None,Aida,7,4,rpSrmjE6ZaMO-cwbIvom7A,2015-09-04
36212,4.0,None,Tracy,11,0,PUx1_BSIg5hHh9neHBbhzw,2015-04-18
36384,3.5,None,Steven,2,0,9nqVe-CX_af3Zm-DG3uGHw,2016-04-18
36412,5.0,None,Vince,1,0,BsrR9B10u-9xazlRY5YhOg,2016-09-03
36568,5.0,None,Naomi,1,0,gMQ10n0am0NF35wYe9QgsQ,2016-02-23
37218,5.0,None,John,1,0,5AolTomVygkjXIpMubUkng,2017-03-08
38445,1.0,None,J,1,0,Rp3hdHFXTQm8XmSYMWIsGg,2015-08-27
39410,5.0,None,Nour,3,0,TH6aQt8iDoiWFSwx7-YKlA,2014-11-05
39796,1.0,None,Michael,1,0,V31WekOdAJcpjytIA7Rh-g,2017-11-23
40896,3.5,None,Art,12,0,6HDRt76xyfJpYXAOOjQQoA,2016-04-17
40967,2.14,None,King Of,6,0,Zc_o7TKGeMPJYvsVZFHjIw,2012-09-20
41043,5.0,None,Caitlin,2,0,4AoUGB4rP8MmdDv_KH8Fxg,2017-06-28
41161,3.88,None,Steven,17,17,YtbE0S6-A6ls12cLhqueyw,2013-06-24
41736,2.44,None,Anastasia,13,1,cibY90napYyOF_Wj6Kj7Ww,2014-11-06
42058,2.6,None,Lucan,5,0,w5YR5aRac_j-9Qz8vf_P6A,2015-12-12
42166,3.55,None,Michaela,20,0,6LUEzNs-0qBVMbDJFbZqRw,2017-02-27
42637,2.0,None,Carolili003,2,0,YL5rxfeCtIeFiOkx1Dftvg,2015-09-07
44208,4.0,None,Ess,2,0,_2TSwdhRN3Anmse7s-aqsg,2017-03-26
45144,3.5700000000000003,None,Sam,7,0,PSWCBs-KBa5hFP7u134mrg,2017-05-22
45945,3.67,None,Rick,9,0,4GYMjxzRAuomThuEQjh4WQ,2016-09-05
45990,3.71,None,Crystal,14,1,tHUj_1kbPh8gvc_Rf9myQQ,2015-06-28
46231,3.46,None,F,12,1,VDv4at-_KIMxbsOnBrqirw,2016-05-03
46244,5.0,None,Q,3,0,eJqTnfv1DgPxbOAmAoTFIQ,2015-03-19
46339,2.33,None,Jane,3,0,4osVOfCu9i1Zu0ceRNzNaw,2014-12-23
48517,2.4,None,Theresa,5,1,ulz60KysBI5WfzVOGUuvIA,2013-02-18
