,business_id,city,latitude,longitude,name,postal_code,review_count,stars,state,ev
175,G2Z-4U6cDsDQvT6v3FzYmA,toronto,43.6484621,-79.3936807,Ricarda's,M5V 2H2,115,4.0,ON,0.008508659063969578
176,bns0V-7B5eAUBQ5qfXL12w,toronto,43.6654726,-79.47021540000001,Gabby's Junction,M6P 1Z2,22,2.5,ON,0.0008455287055665134
177,5WJOM9DefIvLOIrntDIv-A,toronto,43.6503484,-79.3713047,TrueTrue,M5R 1J4,116,4.0,ON,0.01139676296080608
178,Z1r6b30Tg0n0ME4-Zj2wQQ,toronto,43.6630096,-79.3108978,Boardwalk Place,M4W 3L6,13,3.0,ON,0.0008678654554951198
179,D9IvgZeBD2qFfhIRbOcBFQ,toronto,43.6936093,-79.27755259999998,Cafe D Taj,M1L 1C9,13,4.0,ON,0.000387873045246361
180,emXQlQykTqiFRDVhlmm0xg,toronto,43.6536611,-79.4266704,Sunshine Wholesome Market,M6H 1A5,17,4.0,ON,0.001885199647519413
181,AHeilK8QgEn6on7tGFVYnQ,toronto,43.6391084709,-79.3984367698,Roywoods,M5V 4B3,55,3.5,ON,0.002891658634483242
182,_BJ2lBc1TWwIfxNzXbaaBA,toronto,43.6553283,-79.340498,District 28 Bar Bistro,M4M 2M8,10,3.0,ON,0.00017863343891258906
183,3vlAG8FVYRB9wEIZXFk3ag,toronto,43.6551214,-79.4143125,Playful Grounds,M6G,6,3.0,ON,0.00026447133742407534
184,ufwkkMd9yr9cFU1R5ONArg,toronto,43.6012391,-79.50377420000002,Huevos Gourmet,M8V 1J2,149,4.5,ON,0.007200161349546069
185,AM0NHSxMeX92OKBt0ywmSA,toronto,43.65942570000001,-79.3474964,La Carnita,M4M 1H4,97,3.5,ON,0.006404103740983966
186,J7vdscHQEfpSTMiJb3i5ww,toronto,43.6487387,-79.3814897,Ruby Thai,M5X 1C1,16,3.5,ON,0.0017632928965794796
187,-9u2uFwhlj3Yq4mG5IweoA,toronto,43.6482809,-79.4203829,Hawker Bar,M6J 2Z7,151,3.5,ON,0.018362521407125677
188,Mv3pO01Alty1pXQwi-Uy5A,toronto,43.64038770000001,-79.4383381,Rice & Noodle,M6R 1A4,12,3.0,ON,0.0005136079583895072
189,vMqUZEaqALd6Q9b4lO-62g,toronto,43.6479919,-79.39322359999998,Burrito Bandidos,M5V 2G7,103,4.0,ON,0.007652767893200925
190,fo_w5L2x00wS4NMHzE8oyg,toronto,43.7074876432,-79.3896615989,Sandoozles Smokehouse & Pub,M4S 2N4,5,2.0,ON,0.00015591876197906354
191,8IqVdS0q-JpzZc1-it4lRg,toronto,43.653226000000004,-79.3831843,Food Cabbie,,5,4.0,ON,0.0002748896227206751
192,E0djzqBHz923hwj-MJFO6Q,toronto,43.7072763,-79.39956219999998,The Fresh Tea Shop,M4P 1E4,17,3.5,ON,0.0007306729884853178
193,NFaVXGofY855SyGs6D3_-Q,toronto,43.647680799999996,-79.3967361,Tosto Quickfire Pizza Pasta,M5V 1X9,28,3.5,ON,0.0028458432230604844
194,kd_3MlqHoa8NxFHTJIjaOg,toronto,43.6596899,-79.3463108,Butchers of Distinction,M4M 1H6,13,4.5,ON,0.0011619164015115584
195,bdFFShNt7eAGGGAaKfG3NQ,toronto,43.6549537,-79.3872888,Latte Mei,M5G 2E8,15,4.0,ON,0.0012804705055514606
196,DAfWBoWNe_B5_lJAfYH5KQ,toronto,43.6445981,-79.41887270000002,Jimmy's Coffee,M6J 2Y8,24,4.0,ON,0.005367805039208816
197,RwCsc92Rzvwus3CUYjWsYA,toronto,43.6555944,-79.4022042,Sugar & Spice,M5T 2M1,7,3.0,ON,0.00042425530885978303
198,s7Cq3DdSELAU_IFYXOnicg,toronto,43.6557894205,-79.3829541717,Starbucks,M5G 2C5,7,3.0,ON,0.000403361653438887
199,gVILTnDFDsVuVdxFVkRK7A,toronto,43.615650099999996,-79.5587629,The Captain's Boil,M9C 5H5,46,4.0,ON,0.0009020980019162108
200,yS4H1eQBtWLmYlkTKVL6hg,toronto,43.6444476,-79.4481838,Granowska's Bakery,M6R 2L3,5,3.0,ON,0.0005021204133172596
201,6eRSdODyj9GS0w6zlhrWkg,toronto,43.6573112,-79.3832292,Adega Restaurante,M5G 1H1,127,4.0,ON,0.01059044390606366
202,x4q_kJ-dvaHL7dkpZKJUdg,toronto,43.652139,-79.377507,Bob's Bulgogi,M5C 3B4,67,4.0,ON,0.006985505209597285
203,ithS085HZL2d6Sx3PTxFew,toronto,43.659154,-79.38214350000001,Clara's Tea,M5B,4,4.0,ON,2.1978753886273434e-05
204,DLwpjhatiSRN7QqZQwokSw,toronto,43.654379399999996,-79.40222800000002,La Tortilleria,M5T 1L8,47,2.5,ON,0.00421493079192207
205,Ds7Q4ix3luhMmm0kFt2xVg,toronto,43.652412899999995,-79.43381670000002,Laylow Brewery,M6H 1B6,21,4.0,ON,0.0012135134686492434
206,uChTCA6MsLAciDRklpO-Fw,toronto,43.7446409,-79.296277,Makkal Chon,M1R 2Z2,255,4.0,ON,0.017471969325260035
207,EoUYBTQWpUJr7Sp6Kpw1aQ,toronto,43.641226700000004,-79.5392372,Fu Lai,M9B 1K9,14,3.0,ON,0.00030064459752961826
208,UXaNcKs_ANM7fPDUUdLYAg,toronto,43.64792,-79.50752890000003,Patisserie Saint Honore,M8X 1B3,4,5.0,ON,0.00024196068780230791
209,J-cXzP24JUjp8ebxUTwfaA,toronto,43.6576241187,-79.3818469718,Chachago,M5G 1H1,54,3.5,ON,0.005357499335059593
210,jzveTy7ogH7cg9axZ78ENg,toronto,43.7749233,-79.41424640000002,Bar Koyoi Restaurant North York,M2N 7A1,14,3.0,ON,0.0007462025129244605
211,gFrOJ2rOR8ak4xyaOcao-A,toronto,43.656250799999995,-79.3929338,Baldwin Naturals-Organic Food Market,M5T 1L2,16,4.0,ON,0.0010250188433230123
212,1gL9mw6HRbetCb9vOBoPQw,toronto,43.6877499,-79.394666,Pizzaiolo,M4V 1K6,21,3.5,ON,0.001142696506778576
213,cen0cy8yRG4DQSR_8xcupQ,toronto,43.6498611953,-79.4826032879,Falafel World,M6S 1P5,64,4.0,ON,0.002556178052749341
214,WtA9dDDIMz-QESDSRnOYkw,toronto,43.6401362,-79.421234,Saigon Bistro,M6K 1X4,20,3.0,ON,0.0014226075439258703
215,QcFKjb2i2Rxtnw9UJ3TrSg,toronto,43.677924499999996,-79.3499918,Valley Farm Produce,M4K 1P3,3,4.0,ON,8.528265003552134e-05
216,jUdkAoyuXqCjCjkP2zzD0w,toronto,43.6458423,-79.3879503,Booster Juice,M5V 3C7,3,4.5,ON,0.00047242103084907936
217,V-U3rnJtlZSFqF--3vaoKg,toronto,43.726533399999994,-79.27718229999998,Low Carb Canada,M1K 5H4,5,4.0,ON,0.00011739636113783937
218,OFAiA6En2HD0CqLkFDCNpg,toronto,43.6700458,-79.39582759999998,The Host,M5R 1A9,94,3.5,ON,0.006027738778334835
219,ZBSha-zoPLias7wCQ0ZyVw,toronto,43.7295029,-79.4035613,Gamberoni Restaurant,M4N 2L4,23,3.0,ON,0.0005171596986118549
220,XXGzCIcxzAZ6H98mxZbdqA,toronto,43.643251,-79.35157199999998,T&T Supermarket,M5A 3L2,88,3.5,ON,0.011188564225620529
221,QTSCFDPcuROE8UCvGS8Fiw,toronto,43.650053,-79.39144559999998,Ho Su Bistro,M5V 1Z8,159,3.0,ON,0.012438708260962496
222,hsgtedqml9ZDB2cbTZe_mA,toronto,43.6486942,-79.3731313,Tim Hortons,M5E 1B8,5,3.0,ON,0.00012139245680667909
223,h5TdULM3nc6IoqY4yOdZqg,toronto,43.665411799999994,-79.4087897,Sushi 101,M5S 1Y4,12,2.5,ON,0.0008437505323667572
224,kOFDVcnj-8fd3doIpCQ06A,toronto,43.639910874899996,-79.42042350770001,Mildred's Temple Kitchen,M6K 3S3,630,4.0,ON,0.059300511034696426
225,4YJ-iVH75TJlGYe3VvIu5Q,toronto,43.653250899999996,-79.3974471,Butterfly Bakery,M5T 1H1,5,3.0,ON,0.0004374927048226173
226,996axDvF9P8zxB9MJA52Xg,toronto,43.779040904,-79.41552814100001,Yuzu Izakaya,M2N,26,4.0,ON,0.0039381647820982794
227,dCRd0MAt1Oth3BEUFF08Dg,toronto,43.64726160000001,-79.3785998,McDonald's,M5J 2S1,4,2.0,ON,0.00032255380774143575
228,BS0GcQ1kUag8YJ2qcBH2lQ,toronto,43.669897799999994,-79.39337309999998,Carens Wine and Cheese Bar,M5R 1A8,68,3.0,ON,0.008904816875328363
229,l5MKpZThwcinpNmv4lcBgg,toronto,43.5966904,-79.5224927,Ducky's Roti,M8V 1M2,17,3.0,ON,0.0008042902029344673
230,Ed5EiltgiPVaIKPHILRd8g,toronto,43.6562726,-79.3996306,Number Two Restaurant,M5T 2G7,4,4.0,ON,0.0012838723243014363
231,vzHqc_5qf_aBramhKvdYcQ,toronto,43.718877,-79.3001772,Great Food Supermarket,M4A 2L8,3,3.5,ON,0.00015694492104994677
232,v0cl_1amwGypwFIS9-w8zw,toronto,43.6393257553,-79.3805263371,Sobeys,M5J 1A7,22,3.0,ON,0.0019979836770763052
233,g14SuHGkIL-2pSWhRkSSlQ,toronto,43.661018799999994,-79.38570109999998,Colaba Junction,M5S 1Y9,42,3.5,ON,0.0025610411187622487
234,c-Ur4wPDNjt-e2N5MkRRaQ,toronto,43.662262022600004,-79.3834938481,Cha Lau Dim Sum,M4Y 1B4,63,3.0,ON,0.003318423446207335
235,whyNu5Cl8gMiQkdWPzaDXQ,toronto,43.7247752,-79.4553801,Famoso Neopolitan Pizzeria,M6A 3A1,30,3.5,ON,0.002397256639309903
236,IPV-KGMLNvl3WRn1rFpk6w,toronto,43.67893400000001,-79.39079659999999,Greenhouse Juice,M5R 1W7,26,4.5,ON,0.0035815320063645683
237,KuxDPl6UYNLxFChPm0_MNw,toronto,43.6667137,-79.3851366,Brownstone Bistro,M4Y 1Z5,157,3.5,ON,0.00897889256783791
238,MlwsOef4hDJVHWOzutE6yw,toronto,43.772806,-79.4134887,Cheese Garden,M2N 5R3,107,4.0,ON,0.006322983711626515
239,D5N-HTpwryAPGUK3wtxAjw,toronto,43.6788596,-79.3464719,Athena Bakery,M4K 1R1,23,4.0,ON,0.004176808845490917
240,wMr1NZCfOp8rgDe6gUHoQg,toronto,43.6696811,-79.4132247,The Grapefruit Moon,M5R 3G6,129,3.5,ON,0.009163728409351852
241,ryEwIARbKHvb0lCkAam8dQ,toronto,43.650916340100004,-79.37878523020001,Sud Forno,M5C 1X3,95,3.5,ON,0.011795745464203927
242,AtpYrfIJJuSMc8h2fWQEIw,toronto,43.6655348,-79.351139,Wong's Ice Cream & Store,M4M 1Y2,76,4.5,ON,0.00829030694499447
243,_hlNVsSGc2R9wT_cNBbFoQ,toronto,43.65727800000001,-79.45193,Mister Yummy,M6P 4A9,14,3.5,ON,0.0007844023936685729
244,o7io7ITyHfjXOpxIktL0Bg,toronto,43.643056099999995,-79.4068177,Luce Restaurant,M5V 1N4,24,4.0,ON,0.0009258535298842872
245,t2eQcHc7WIlyKK8zFtY2Kw,toronto,43.6453248,-79.3898137,Quesada Burritos & Tacos,M5V 3W1,28,3.0,ON,0.0014526552466617333
246,JFX1lf5vxJAMzAGJV_MMjQ,toronto,43.6613863,-79.3806045,Subway,M5B 2H9,4,1.5,ON,2.0625374260259946e-05
247,2MMRdPAQDI_6VYQUdIjSzg,toronto,43.6896565,-79.39485069999998,Xococava,M4T 2S9,23,4.0,ON,0.004107665969026805
248,Fgt70HjHhw5IVYNYulsAng,toronto,43.6688041,-79.3389132,Crepe it Up,M4M 3G6,6,2.5,ON,0.001856914636167046
249,fjta0a2h-LYWOWBgJGVpwg,toronto,43.6969621382,-79.4510810184,Thai Shan Inn,M6E 3S8,31,3.0,ON,0.00039818704246346773
250,kCmUTthR2Z7O7wtUqZGXug,toronto,43.7276351,-79.4027303,Organic Oven Bakery and Cafe,M4N 2L1,7,3.5,ON,0.00041238157048047733
251,8qsZdSaHko5D6HfG4rPNUw,toronto,43.6646194,-79.4129707,Hi! There,M6G 1K5,10,4.0,ON,0.0006972738919373835
252,H2gXfJQXltAqnpEwc58Img,toronto,43.652108,-79.397971,Kung Fu Tea,M5T 2E4,44,4.0,ON,0.0037480394819625995
253,_YzvyyudPRtIZkWE1Jmt_g,toronto,43.647592700000004,-79.3798855,Cafe Supreme,M5J,3,4.0,ON,9.777813072445108e-05
254,aervNtqzrKf0CGrFo4xfKw,toronto,43.663505900000004,-79.3199295,Le Papillon Park,M4L 1A8,49,3.5,ON,0.0030956913875178536
255,ftvZ6BVmbZndKcVPEdakIQ,toronto,43.6479538471,-79.4008710352,Arepa Café,M5V 2B3,235,4.0,ON,0.023898834654619845
256,00cZ-qwff0qcsg9G5ZBoIg,toronto,43.6549359546,-79.4205810875,Los Cafetaleros,M6G 1C6,4,4.5,ON,0.0021467537978266185
257,ebCjCmlO_M8ZFfyDr-s3hQ,toronto,43.6548674919,-79.4002734254,Sukoshi Mart,M5T 3K7,28,3.5,ON,0.003235854144842125
258,ZyYWnUbopxby-dW4eOovxw,toronto,43.7065804,-79.39977420000002,Ritz Caribbean Foods,M4R 2H1,54,3.5,ON,0.005991711018739564
259,V4bhr2YpNO1al-n9rGyIPw,toronto,43.669426,-79.302503,The Beach House Bar & Grill,M4L 1H7,12,4.0,ON,0.00015207010028468122
260,sJ0MYSAIVK28cMzh-s-NPA,toronto,43.6540667,-79.38008149999997,Amaya Express,M5B 2L7,39,2.5,ON,0.0018594858495067544
261,iyPtSR0s6EkvaQFbdJ_jVA,toronto,43.6464782,-79.3900189,Pearl King,M5V 1J5,72,2.5,ON,0.004364279985844198
262,CUPaXY7Nhei-Ke9P7pHCkg,toronto,43.64898970000001,-79.4847183,Wibke's Espresso Bar,M6S 1P7,19,3.5,ON,0.0030738492000712244
263,_u1Bq7QsgMUXSMex8QHqLQ,toronto,43.648702,-79.388077,Burrito Boyz,M5H 1W7,375,4.0,ON,0.0294074256953569
264,RWYQMss0RzbtDGGwRI3iaQ,toronto,43.7086854,-79.3989062,Chimichanga Mexican Grill & Tequila Bar,M4P 2E6,28,2.5,ON,0.002115694803772116
265,DhvkVOnDDWwL-AXYtxIFgQ,toronto,43.79460260000001,-79.41920379999998,Baskin Robbins,M2M 3X4,6,4.5,ON,0.0002547173366946975
266,INRkSdAPW2WUjVSdEPZa8A,toronto,43.6646122,-79.3842879,Papaya Restaurant,M4Y 1Y5,63,3.5,ON,0.004517136605153347
267,iomyYWs9m6-SucLAcY3WTg,toronto,43.6698409,-79.3936115,Michelle's Brasserie,M5R 3N5,3,3.5,ON,0.0003547155963144559
268,SrnFpeMfMB40Rd6Z9N1lbg,toronto,43.7552182,-79.4685428,Home Sweet Home,M3J 3A7,3,4.5,ON,1.1552122390209272e-05
269,S24zkRnTBxIbXJ1kBRXCtw,toronto,43.677971,-79.34890990000002,Mamma's Pizza,M4K 1P5,8,2.0,ON,0.00021802319638172568
270,Fs4VBZ3zrwWmACSJfEL90w,toronto,43.6647766,-79.41092940000001,Panago Pizza,M5S 0B7,5,5.0,ON,3.784114979991533e-05
271,Nqjig71Pc0hUz5LafqmETw,toronto,43.6130306975,-79.5594561473,The Keg Steakhouse + Bar,M9C 1B8,41,4.0,ON,0.003037182682544145
272,88Ktzlej575IGDFiTOxX9A,toronto,43.6111873888,-79.4964782705,ANZ GOURMET BURGERS,M8V 2V6,3,2.5,ON,2.4885132066572533e-06
273,5gQhXemXe_dJX3eMRpyfNQ,toronto,43.785886,-79.2761558,Pho Hoa Restaurant,M1S 2B7,17,2.5,ON,0.0017814775864877367
274,1yAUftiOsCEkZ4B1UsdxRQ,toronto,43.6274318,-79.4984186,Anima Trattoria and Wine Bar,M8Y 1K7,4,5.0,ON,7.639611637857406e-06
275,dm2qhNgxjKGE9GvcfSPD2Q,toronto,43.6555365,-79.3809338,Hendriks Restaurant & Bar,M5B 2H6,25,3.5,ON,0.0009580568313873704
276,bCUtviPBUJORqBrfn7X-rA,toronto,43.78311365770001,-79.4732633606,Dizengoff,M3J 3H9,3,4.0,ON,0.00019114857040698194
277,O5vhV8rQi8Vr4TY4vKHsKA,toronto,43.6539846,-79.4250379,Redfish,M6H 1A3,19,4.0,ON,0.004566177735579351
278,G5VuWVbyVgFydZ_XaT6Oqw,toronto,43.64641320000001,-79.39587390000001,Carbon Café,M5V 2J6,4,4.0,ON,0.0001238571438804318
279,bAPjkuNJ67j2F4C5HQQHhQ,toronto,43.79178766850001,-79.3924355362,Kori Sushi,M2M 3R7,46,4.0,ON,0.00305671144969904
280,N5ODTHBMLxTYZndi-ftTFg,toronto,43.660522,-79.34241159999998,Bero restaurant,M4M 1J6,16,4.0,ON,0.0013597832201746184
281,kN3k8ssOs1Bo7xTtQkpBDg,toronto,43.68085479999999,-79.4305171,Fresco's Fish & Chips,M6C 1B6,25,4.0,ON,0.0012318458620153069
282,jqsj8FQUa2w6G1XN4Gqrpg,toronto,43.6016854,-79.5017682,Olive Kebab Restaurant,M8V 2Y6,14,4.5,ON,0.000676955036976905
283,Uhp3YoKkr1QOpLcwSVIFAg,toronto,43.77808270000001,-79.46914340000002,Coppa's Fresh Market,M3H,12,3.5,ON,0.0013081920395520555
284,KUqInLEY1y7SkyZyDoGn0Q,toronto,43.791204830299996,-79.3677110474,Paradise Fine Chinese Dining,M2H 3B6,76,3.0,ON,0.0066227541216522775
285,bD5sbDj_lMYnyUpbG3xm3Q,toronto,43.6962438,-79.53276590000002,Starbucks,M9P 3C4,4,3.0,ON,7.235546759047058e-05
286,xfbjRpE3yhRQ9Zw-D_mBgQ,toronto,43.642969,-79.42570479999998,Nunu Ethiopian Fusion,M6J 2J5,76,4.0,ON,0.006720732518884307
287,CyQXHdumQvxKAkXglORTdQ,toronto,43.6846718,-79.34678670000002,Number One,M4K 3T9,3,2.0,ON,7.80676913928219e-08
288,09RUPz3SuUMtha65nUH3_g,toronto,43.6494762,-79.37074859999998,Taste of Mediterranean,M5A 4S5,6,1.5,ON,0.00026527172023946277
289,-IlQvDjwqOnA0iqlbmWX-Q,toronto,43.67936870000001,-79.3416048,Le Plato,M4J 1L2,4,5.0,ON,3.285460723229358e-05
290,OKUr2j1XwSwrCAiXzX5oFw,toronto,43.75244650000001,-79.26229359999998,Madinah Grill,M1P 4Y4,9,3.5,ON,1.6968903500712083e-05
291,XNdrlPbsSa1EL-n_i020kg,toronto,43.6813507,-79.42620090000001,Noir Coffee & Tea,M6C 1B2,39,3.5,ON,0.0049033823361007275
292,PxNlfFHLRVGKqpN7-vXBTQ,toronto,43.6788798,-79.3463577,Starbucks,M4K 1R1,14,3.0,ON,0.0012269164359281401
293,FOMPEDx1Y4yw8Zyeww9zJQ,toronto,43.6668173,-79.3852101,Subway,M4Y 1Z5,5,2.0,ON,8.494070542531739e-05
294,g7EMn2tfrmAKBW9rQQeeEw,toronto,43.7450761,-79.29616170000001,Ladan Pastry & Bakery,M1R 2Z1,4,4.0,ON,0.00040273947641907324
295,TwPd82uug0P8CPR7Q4p1AA,toronto,43.6708992,-79.3280776,Punjabi Chaat Palace,,3,3.5,ON,5.3893607344734564e-05
296,F2ms2jtu6rmgtCNytJ0rkg,toronto,43.6466166,-79.37876109999998,Edo Japan,M5J 2S1,4,3.5,ON,0.00045141669709993485
297,5ecBEnLsF75q706JlH1DUg,toronto,43.6638699152,-79.4163757834,Black Rock Coffee,M6G 1L3,27,4.5,ON,0.003059041607510147
298,6YNEk7tjy7o5Uwt9y9RRLA,toronto,43.768657213199994,-79.3799060583,Paradise Farms Prime Beef Bistro,M2K 3E7,55,3.5,ON,0.003529509234560706
299,OS5IyYEXgYV9_Z0iS4MkOw,toronto,43.6496845,-79.3719613,Yip's Kitchen,M5E 1C4,9,4.0,ON,0.0006161209278822121
300,GG5z1usiYpSMIzG6rJiXag,toronto,43.68230120000001,-79.3276121,Casablanca Cafe,M4J 1M9,4,3.0,ON,8.105735933795007e-05
301,SILSPO3t7JEMJvDjDPTOag,toronto,43.7008729,-79.42724040000002,Nortown Foods,M6C 2B6,9,2.0,ON,0.0003754196210569407
302,u03fkCkAqGZsHPTBXuJz0A,toronto,43.6470239713,-79.4170238963,The Lucky Penny General Store & Cafe,M6J 2W7,13,4.0,ON,0.0020405313830060405
303,FzDeRN6HRRVpxoz2XjUOsA,toronto,43.654687,-79.4020952,Zimmerman's Discount,M5T 2L6,13,2.5,ON,0.0011625633379924109
304,FgdglZsn9jkkiuTIPOgaOw,toronto,43.7766273,-79.3171808,UmJi,M1T 3J7,32,3.0,ON,0.0035498839556505667
305,OyiOg9GYKzHI19EbnWqL8A,toronto,43.6658099,-79.408497,Hey Lucy,M5S 1X5,93,3.0,ON,0.007466770771876886
306,6sOBPz69VLgIvNAY7dowOg,toronto,43.8201412,-79.2619579,Mei Chuen Fast Food Restaurant,M1V,6,3.5,ON,0.0013480464430957425
307,OKgZHH8eLu2j5zYM2fiqWw,toronto,43.7701199,-79.40849279999998,Insta Buggy,M2N,5,1.0,ON,3.917730893754966e-06
308,HkXWnbO1Ir-iBJld-lfgtA,toronto,43.751105700000004,-79.54660559999998,Ali Baba's Restaurant,M9M,4,4.5,ON,9.48162223164488e-06
309,GdtufwkV4ctdhPsmb3ZCLA,toronto,43.6647644043,-79.41366577149999,Coreana,M6G 1K8,3,4.5,ON,2.5248527412144942e-05
310,DwG7_vYztZP-AMXEIvGgFA,toronto,43.642720000000004,-79.3741255,Christine Cs Shortbread,M5E,3,5.0,ON,0.0006484349479846562
311,fQwB9Z98YEhkJit7c3z51A,toronto,43.6531872634,-79.3747868766,The Carbon Bar,M5C 1S2,315,4.0,ON,0.032594358511373156
312,i1bwc_MLGgOIJ8S0r2uu2w,toronto,43.657114245100004,-79.3815341592,Panera Bread,M5B 1R8,104,3.5,ON,0.007849499642900184
313,SrCJQDmIRGxXll9d_RkR3A,toronto,43.669525799999995,-79.3855113,Camros Organic Eatery,M4Y 2P2,61,4.0,ON,0.006865994164959007
314,S_HGcJXKZ9_RSasDW_xivg,toronto,43.688666999999995,-79.39426999999998,Carl's Jr,M4V,17,2.5,ON,0.0011453377008129627
315,k1AZkt8Q4bUObhnrHg3vCQ,toronto,43.6572413501,-79.3815180659,7-Eleven,M5B 1R8,7,3.0,ON,0.0008167996444597899
316,5mqufpjeUcF_7iRcn76Wcw,toronto,43.6618342,-79.33563829999999,Remarkable Bean,M4M 1K7,19,4.0,ON,0.0031182466512262442
317,owyqzFdNleiX7_ic6KSqkg,toronto,43.7365284,-79.43713690000001,Da Best Filipino Bakery and Eatery,M3H 1T3,3,4.5,ON,0.0003423384239539838
318,fS3nh8egPi7eIBZi3Y3W7w,toronto,43.639023,-79.41775859999998,Panago Pizza,M6K 3N6,12,3.5,ON,0.002235182082615161
319,A-QlS6_vpJI_Yi67AyNJLw,toronto,43.6738449,-79.4117562,Schmaltz Appetizing,M5R 1V9,49,4.0,ON,0.004667676954448409
320,DizSoX0FqH_EvXSHW6wEIQ,toronto,43.6506557,-79.3702608,Le Petit Déjeuner,M5A 1J5,311,3.5,ON,0.02687182218335254
321,-aIDAzPJTUexM3Skp78wlQ,toronto,43.7492612,-79.3120184,Famous Pizza Town,M1R 1V1,4,5.0,ON,0.0001273328920548454
322,mEEZ18Qh97oa3hyPF62_aA,toronto,43.65771755300001,-79.4017914679,Karma's Kitchen,M5T 1R9,7,3.5,ON,0.0004375140201347721
323,UUT3f05dbse6ar-2Ws5GUA,toronto,43.7813122,-79.4157094,John Anderson's Restaurant,M2M 3T2,5,2.0,ON,0.0001811101644320293
324,wTMuxPmQtSALOoQiNq6dnw,toronto,43.7580399,-79.4103712,Pearl City,M2N 5M1,4,3.0,ON,6.690761965659257e-05
325,Qk_g7_hCvXrtdv_XUlXXGg,toronto,43.7042126,-79.3748872,Wild Wing,M4S 1K8,6,3.0,ON,0.0005733884890036963
326,XINxZ5fHTKq5eCq-z_KS8g,toronto,43.7072761,-79.39960090000002,Manchu Wok,M4P 1E4,7,1.5,ON,0.0002285504969361646
327,0k-3oy0FXPR2JU9PP-Gucg,toronto,43.727044965,-79.3271935659,Tim Horton's,M3C 1K9,3,4.5,ON,0.0003285372441989008
328,y6rN3pUCfOkq41_m3Bk2nw,toronto,43.684114799999996,-79.3921939,Brownes Bistro,M4T 1W6,9,3.5,ON,0.0005051616875345615
329,0iTpgvz5XJzFAo253nIE0g,toronto,43.6645121,-79.3251347,The Sidekick,M4L 1C9,24,4.5,ON,0.0022168549808191584
330,B_VOeikP9K-I-iSwiRSzkg,toronto,43.7275549,-79.34111970000002,The Beer Store,M3C 1V6,4,4.0,ON,0.0003167531739370389
331,kA37FwQcbcT-BheSV7oXEg,toronto,43.6460967,-79.4088809,Delight,M6J,7,4.0,ON,0.0014764567851079627
332,lOKgoQtMhnlf6hWvrOiMtQ,toronto,43.7247106,-79.44902909999998,Joey Yorkdale,M6A 2T9,222,3.5,ON,0.014704677503036266
333,AatMT18wQ9QTgb5yKebtEw,toronto,43.662629700000004,-79.3325495,Paintlounge,M4M 1L5,9,4.5,ON,0.00308275488656509
334,SO967mepbkVeGtJ7pg7c1Q,toronto,43.7457025,-79.487427,Mumtaz Grill Restaurant,M3J 1L5,5,3.5,ON,1.9692305767645497e-05
335,Sk0Ycurq7D083Qs8x65b_Q,toronto,43.6533063,-79.3741304,George,M5C 1S2,222,4.5,ON,0.01777386641451926
336,ibwLiK-WzGnKFYmQ4R8Jtg,toronto,43.6486224,-79.5064171,Jules Cafe Patisserie,M8X 1B5,9,4.0,ON,0.00021361216539235076
337,dHJn4P749RhKBTCCocW4sw,toronto,43.6498786,-79.48267340000002,Janchenko's Bakery,M6S 1P5,3,3.5,ON,8.262607964232404e-06
338,4IZsGR2mSg7jiCKKZ6VZkQ,toronto,43.6690283,-79.3850912,Maggies,M4Y 1T1,23,3.0,ON,0.0029583864275284743
339,X7_lItAV8ND1boXI5ZP4Vw,toronto,43.670424843,-79.2987048626,New Concept,M4E 1E5,5,4.0,ON,1.5590530096435973e-05
340,M-UEi9A08B4URLfrsql3BA,toronto,43.6393443181,-79.4218890749,Itz A Wrap,M6K 3E4,12,3.0,ON,0.00028528705575600334
341,nplCF1hjAn948EMAaJAazA,toronto,43.7982634096,-79.31851777109999,Super Taste Noodle House,M1W 2S8,22,2.5,ON,0.0015117135558419016
342,SNkkuchbVtUzCwyENcai_g,toronto,43.665300107600004,-79.3848989205,Danji,M4Y 1Z3,58,3.5,ON,0.004697733265633729
343,NGgHn-Mu2mSOaXS9e2dtvA,toronto,43.65729810000001,-79.3816165,Marble Slab Creamery,M5B 1R8,43,3.5,ON,0.004022547629659697
344,NOdiuxWWBRupNfaYCwrTBg,toronto,43.6749512,-79.4076635,Duponti Cafe,M5R 1V9,6,3.0,ON,0.0002797008446848388
345,kVuJH7wGrhgmCz3LI4uL3Q,toronto,43.64863620000001,-79.3817439,Ho-Shim Japanese & Korean Restaurant & Take Out,M5X,18,3.5,ON,0.0022593195255008504
346,QaxDKkqYTtVYZJcqBNTnvQ,toronto,43.653810299999996,-79.3960196,Yummy Yummy Dumplings,M5T 2A8,191,4.0,ON,0.01386027460850814
347,vqYCZseV9WqasZnO-iSQtg,toronto,43.727957399999994,-79.4031537,Joy Thai Restaurant,M4N 2L1,27,4.0,ON,0.0009402095730894237
348,X3UyZfplYAXdSJpWPaxUIA,toronto,43.73864860000001,-79.53936440000003,Panino Cappuccino,M9M 2T7,11,4.5,ON,0.0005184742894018974
349,FqviVFdQac_dVwVMrNtGBA,toronto,43.665569899999994,-79.3996052,The Innis Cafe,M5S 1J5,17,4.0,ON,0.00234215800642542
350,K6Sz97iDUXYW6GkpIhjbSg,toronto,43.6640102697,-79.343768321,The Hub Cafe,M4M 1S1,4,3.0,ON,5.266497438697275e-05
